"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"43478",0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0
"43479",1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0
"43480",0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1
"43481",1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"43482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43483",0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0
"43484",1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1
"43485",0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1
"43486",1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1
"43487",0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"43488",0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0
"43489",1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0
"43490",0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"43491",0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
"43492",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"43493",0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1
"43494",1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"43495",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"43496",0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
"43497",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"43498",0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0
"43499",1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1
"43500",0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
"43501",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"43502",1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1
"43503",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"43504",1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
"43505",0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1
"43506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43507",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"43508",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0
"43509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43510",1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
"43511",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
"43512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43513",0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1
"43514",1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
"43515",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43516",0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"43517",1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
"43518",1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1
"43519",1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
"43520",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1
"43521",1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0
"43522",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0
"43523",0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
"43524",1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"43525",0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
"43526",0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1
"43527",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"43528",0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1
"43529",1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1
"43530",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
"43531",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"43532",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"43533",1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
"43534",1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
"43535",0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
"43536",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"43537",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"43538",1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0
"43539",1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
"43540",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"43541",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"43542",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
"43543",0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1
"43544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"43545",0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0
"43546",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"43547",1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0
"43548",0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
"43549",1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1
"43550",0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"43551",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43552",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1
"43553",1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1
"43554",0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1
"43555",1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0
"43556",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
"43557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43558",0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"43559",1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0
"43560",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1
"43561",1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1
"43562",0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0
"43563",1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0
"43564",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"43565",1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"43566",0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1
"43567",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"43568",1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"43569",1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0
"43570",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"43571",1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
"43572",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"43573",0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0
"43574",0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"43575",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
"43576",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43577",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"43578",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"43579",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"43580",1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
"43581",1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"43582",1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1
"43583",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43584",1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"43585",0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1
"43586",0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0
"43587",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"43588",1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1
"43589",0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1
"43590",0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"43591",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43592",1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
"43593",1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1
"43594",1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0
"43595",1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
"43596",0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1
"43597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43598",0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
"43599",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43600",1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1
"43601",0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
"43602",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"43603",1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0
"43604",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1
"43605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43606",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
"43607",1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"43608",0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"43609",1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0
"43610",1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"43611",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0
"43612",0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
"43613",1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
"43614",1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
"43615",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
"43616",1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0
"43617",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
"43618",0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0
"43619",0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
"43620",0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
"43621",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"43622",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"43623",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"43624",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
"43625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"43626",1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0
"43627",0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1
"43628",1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1
"43629",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"43630",1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"43631",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"43632",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43633",0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0
"43634",1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"43635",1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
"43636",0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0
"43637",1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
"43638",1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
"43639",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
"43640",1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"43641",1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1
"43642",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"43643",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
"43644",0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43645",0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"43646",1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"43647",0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0
"43648",0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1
"43649",1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0
"43650",0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"43651",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"43652",0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0
"43653",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"43654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"43655",0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0
"43656",1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1
"43657",0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"43658",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"43659",1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"43660",0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1
"43661",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
"43662",1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
"43663",1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"43664",1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0
"43665",1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0
"43666",0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
"43667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43668",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0
"43669",1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0
"43670",1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"43671",0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"43672",1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
"43673",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"43674",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43675",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"43676",1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0
"43677",1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0
"43678",0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"43679",1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1
"43680",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"43681",1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1
"43682",1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
"43683",1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1
"43684",0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1
"43685",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43686",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43687",1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"43688",1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"43689",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43690",0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
"43691",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43692",1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1
"43693",0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1
"43694",0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0
"43695",1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0
"43696",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"43697",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"43698",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
"43699",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"43700",1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1
"43701",0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"43702",0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
"43703",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"43704",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"43705",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43706",1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
"43707",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"43708",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
"43709",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"43711",0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0
"43712",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"43713",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"43714",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"43715",0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1
"43716",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"43717",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"43718",1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"43719",1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1
"43720",0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1
"43721",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43722",1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0
"43723",1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1
"43724",0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0
"43725",1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1
"43726",0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1
"43727",1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
"43728",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"43729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43730",1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0
"43731",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
"43732",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"43733",0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
"43734",1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"43735",1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1
"43736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"43737",1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
"43738",1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"43739",1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"43740",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43742",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
"43743",1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0
"43744",1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1
"43745",0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0
"43746",0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0
"43747",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
"43748",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"43749",1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43750",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
"43751",1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0
"43752",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"43753",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"43754",1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0
"43755",1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
"43756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43757",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43758",1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0
"43759",1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
"43760",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"43761",0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0
"43762",1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
"43763",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"43764",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"43765",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43766",1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
"43767",0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
"43768",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"43769",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
"43770",1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0
"43771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"43772",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
"43773",0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
"43774",0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
"43775",1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"43776",0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
"43777",1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"43778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"43779",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"43780",0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
"43781",1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
"43782",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43783",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43785",1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1
"43786",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"43787",0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
"43788",1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0
"43789",1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
"43790",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43791",1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1
"43792",0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
"43793",1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
